KEPLER_ID,DR16_TEFF_COR,DR16_TEFF_COR_ERR,DR17_TEFF_COR,DR17_TEFF_COR_ERR,APOKASC3_EVSTATE,APOKASC3_SEIS_SOURCE,APOKASC3_SPEC_SOURCE,APOKASC3_MASS,APOKASC3_MASS_ERR,APOKASC3_RADIUS,APOKASC3_RADIUS_ERR,APOKASC3_LOGG,APOKASC3_LOGG_ERR,APOKASC3_TEFF,APOKASC3_TEFF_ERR,APOKASC3_LOGG_SPEC,APOKASC3_LOGG_SPEC_ERR,APOKASC3_M_H,APOKASC3_M_H_ERR,APOKASC3_ALPHA_M,APOKASC3_ALPHA_M_ERR,APOKASC3_CAT_AGE,APOKASC3_AGE_RGB,APOKASC3_AGE_RGB_PERR,APOKASC3_AGE_RGB_MERR,GAIA_TEFF,GAIA_RADIUS,GAIA_LUMINOSITY
6436332,4693.868,86.33283,4670.565,8.464108,RGB,WAvg,DR17,1.3976,0.0585,10.4164,0.1947,2.5494,0.0043,4670.565,45.7564,2.4441,0.058,-0.0433,0.058,0.026,0.022,RGB,3.5398,0.3735,-0.2781,4737.69,9.651163,42.278595
6436353,4613.8145,90.32137,4572.0537,9.029835,RGB,WAvg,DR17,1.5029,0.063,8.7673,0.1641,2.731,0.0044,4572.0537,47.8703,2.673,0.058,0.3458,0.058,0.0046,0.022,RGB,3.5793,0.3614,-0.2973,4763.6777,7.905381,28.994116
6437115,4749.8643,106.21232,4769.044,13.690685,RGB,WAvg,DR17,0.9708,0.0405,6.1069,0.114,2.8553,0.0047,4769.044,56.2925,2.7954,0.058,-0.4441,0.058,0.285,0.022,RGB,10.4192,1.6664,-1.4929,4974.5,5.500012,16.688593
6437547,5010.199,90.68167,4977.5557,9.517578,RGB,WAvg,DR17,1.8226,0.0758,6.6069,0.1231,3.0605,0.0043,4977.5557,48.0613,3.0468,0.058,0.0045,0.058,0.0007,0.022,RGB,1.5873,0.1294,-0.1137,4997.785,6.366949,22.785984
6441442,4835.9937,109.957634,4808.0757,14.229242,RGB,WAvg,DR17,1.2793,0.0533,5.3759,0.1003,3.0859,0.0048,4808.0757,58.2775,3.0436,0.058,0.0457,0.058,0.044,0.022,RGB,5.0454,0.6036,-0.5196,4915.723,5.1713896,14.06886
6441869,4618.6943,94.5374,4627.311,13.579014,RGB,WAvg,DR17,1.0196,0.0427,9.3738,0.1753,2.5035,0.0045,4627.311,50.1048,2.3962,0.058,-0.3215,0.058,0.1551,0.022,RGB,9.0006,1.5175,-1.3034,4743.7803,9.045194,37.32748
6443407,4859.5522,101.71761,4840.0674,12.173691,RGB,WAvg,DR17,1.3013,0.0542,7.7884,0.1453,2.7713,0.0046,4840.0674,53.9103,2.6751,0.058,-0.2815,0.058,0.0853,0.022,RGB,3.8906,0.4529,-0.3946,4846.1,7.7149515,29.575401
6447237,5063.4214,95.60973,5020.592,10.194041,RGB,WAvg,DR17,1.1877,0.2734,5.2654,0.5539,3.0716,0.0179,5020.592,50.6732,3.1268,0.058,-0.1028,0.058,0.0205,0.022,RGB,5.7381,6.8996,-2.538,4962.83,6.911051,26.103607
6447257,4644.54,82.94511,4612.6113,10.406775,RGB,WAvg,DR17,1.8917,0.0792,11.8003,0.2207,2.5727,0.0042,4612.6113,43.9609,2.4704,0.058,0.2246,0.058,0.0114,0.022,RGB,1.6208,0.1365,-0.1036,4748.485,14.09975,91.06212
6447540,4580.09,84.721725,4550.8403,7.2741413,RGB,WAvg,DR17,1.449,0.0608,11.1258,0.2083,2.5074,0.0043,4550.8403,44.9025,2.4261,0.058,0.2437,0.058,0.0021,0.022,RGB,3.8383,0.4805,-0.3384,4699.07,11.504287,58.138218
6447552,4604.187,97.70196,4621.9683,11.316778,RGB,WAvg,DR17,0.9875,0.0413,7.5549,0.1413,2.6779,0.0046,4621.9683,51.782,2.7084,0.058,-0.2198,0.058,0.2052,0.022,RGB,11.5268,1.8471,-1.5435,4988.995,6.574137,24.122625
6447883,4313.0967,78.29357,4317.379,6.943886,RGB,WAvg,DR17,1.1547,0.0487,15.904,0.2987,2.0879,0.0042,4317.379,41.4956,2.0995,0.058,-0.0046,0.058,0.0731,0.022,RGB,7.0975,0.9629,-0.831,4418.67,15.549755,83.04396
6448697,4687.506,85.259026,4662.039,8.31544,RGB,WAvg,DR17,1.211,0.0507,9.0163,0.1685,2.6129,0.0043,4662.039,45.1873,2.6129,0.058,-0.0701,0.058,0.0246,0.022,RGB,5.616,0.6834,-0.5894,4748.1074,9.745207,43.486954
6449391,4622.268,95.48708,4612.2812,10.671859,RGB,WAvg,DR17,1.2225,0.0512,11.429,0.2138,2.4085,0.0045,4612.2812,50.6082,2.4468,0.058,-0.1411,0.058,0.0715,0.022,RGB,5.2716,0.6763,-0.5409,4605.5,10.952113,48.61807
6451099,4642.869,78.808105,4615.755,6.883514,RGB,WAvg,DR17,1.5681,0.0657,11.6336,0.2176,2.5029,0.0041,4615.755,41.7683,2.4055,0.058,0.1292,0.058,-0.0135,0.022,RGB,2.7513,0.2759,-0.2328,4604.1196,11.604077,54.513283
6451495,4640.631,80.225044,4621.117,7.27124,RGB,WAvg,DR17,1.1063,0.0463,8.0933,0.1514,2.6674,0.0042,4621.117,42.5193,2.6165,0.058,-0.0367,0.058,0.0634,0.022,RGB,8.058,1.2028,-0.9695,4680.795,7.7148356,25.741066
6465075,4892.835,89.675125,4890.102,9.408524,RGB,WAvg,DR17,1.4152,0.0589,7.4869,0.1396,2.842,0.0043,4890.102,47.5278,2.8615,0.058,-0.2938,0.058,0.0541,0.022,RGB,2.9303,0.2829,-0.2675,4986.4326,6.634994,24.520855
6467377,4498.155,74.610916,4454.6963,6.017323,RGB,WAvg,DR17,1.3933,0.2747,14.0551,1.2716,2.2828,0.015,4454.6963,39.5438,2.3051,0.058,0.225,0.058,-0.032,0.022,RGB,4.3226,2.7404,-1.5621,4250.4634,14.811506,64.511665
6467408,4920.4756,90.716095,4920.9336,9.666377,RGB,WAvg,DR17,1.1692,0.0448,5.5278,0.0955,3.0226,0.004,4920.9336,48.0795,3.0695,0.058,-0.3081,0.058,0.0794,0.022,RGB,5.3495,0.6526,-0.5697,4875.4937,5.2099447,13.817686
6467645,4827.3564,86.9169,4816.2354,8.709502,RGB,WAvg,DR17,1.3249,0.0509,8.1946,0.1417,2.7349,0.0039,4816.2354,46.066,2.7568,0.058,-0.2084,0.058,0.0468,0.022,RGB,3.7944,0.3954,-0.3367,4384.3335,8.562194,24.405018
6467788,4823.2935,84.17388,4789.202,7.958122,RGB,WAvg,DR17,1.2279,0.0472,5.1909,0.0898,3.0985,0.0039,4789.202,44.6122,3.1191,0.058,0.0778,0.058,0.0033,0.022,RGB,5.8375,0.6713,-0.5903,4740.3633,5.1714063,12.166301
6469446,4820.489,86.68569,4817.351,8.69856,RGB,WAvg,DR17,1.0166,0.039,4.8952,0.0847,3.0674,0.0039,4817.351,45.9434,3.0663,0.058,-0.1998,0.058,0.1341,0.022,RGB,9.812,1.5075,-1.2194,4973.2227,4.306884,10.222866
6470149,5037.2603,93.8451,5008.266,10.289378,RGB,WAvg,DR17,1.5394,0.0628,6.7008,0.1228,2.9749,0.0042,5008.266,49.7379,3.0426,0.058,-0.1457,0.058,0.0062,0.022,RGB,2.4209,0.2371,-0.1879,5021.5977,5.7693458,19.068455
6470821,4784.7295,95.79277,4728.3857,10.316249,RGB,WAvg,DR17,1.5451,0.4524,7.1171,0.979,2.9242,0.0192,4728.3857,50.7702,2.8697,0.058,0.3166,0.058,0.0054,0.022,RGB,3.2017,3.2117,-1.3954,4424.305,7.9954963,22.068148
6500038,4580.054,79.501724,4581.525,7.160267,RGB,WAvg,DR17,1.0841,0.0419,8.6513,0.1501,2.6007,0.0038,4581.525,42.1359,2.573,0.058,-0.1326,0.058,0.1608,0.022,RGB,8.269,1.0138,-0.9672,4720.8447,7.6408596,26.125105
6501676,4604.226,80.335175,4608.714,7.369847,RGB,WAvg,DR17,1.0573,0.0408,9.199,0.1596,2.536,0.0038,4608.714,42.5776,2.5552,0.058,-0.1738,0.058,0.1173,0.022,RGB,8.6641,1.3106,-1.1007,4639.47,8.611799,30.9568
6502800,4698.9053,85.89703,4671.6455,11.476926,RGB,WAvg,DR17,1.231,0.0474,7.2032,0.1248,2.815,0.004,4671.6455,45.5254,2.7808,0.058,0.0937,0.058,0.0144,0.022,RGB,5.9268,0.6808,-0.5786,4747.8555,7.2077885,23.78421
6504840,4685.028,96.1593,4687.988,11.04476,RGB,WAvg,DR17,1.1603,0.0447,8.861,0.1535,2.6094,0.0042,4687.988,50.9644,2.6144,0.058,-0.071,0.058,0.0638,0.022,RGB,6.554,0.8073,-0.6672,4859.6665,8.193118,33.730206
6507794,4830.6724,100.264336,4829.688,11.805283,RGB,WAvg,DR17,1.0045,0.0386,4.0779,0.0705,3.2208,0.0043,4829.688,53.1401,3.2284,0.058,-0.2162,0.058,0.194,0.022,RGB,10.4832,1.5702,-1.3855,4932.52,3.6715376,7.188961
6508579,4442.2285,84.774506,4425.8696,8.588753,RGB,WAvg,DR17,1.1185,0.0471,10.5396,0.1976,2.4411,0.0044,4425.8696,44.9305,2.4104,0.058,0.2378,0.058,0.0411,0.022,RGB,9.1529,1.312,-1.0901,4529.9927,11.366574,49.016685
6508804,4636.418,84.70245,4649.608,8.831549,RGB,WAvg,DR17,1.057,0.0408,8.2396,0.1428,2.6321,0.0039,4649.608,44.8923,2.6891,0.058,-0.2128,0.058,0.2451,0.022,RGB,8.9966,1.289,-1.0597,4798.9004,7.562259,27.325289
6515734,4466.122,74.91444,4443.5645,6.1613245,RGB,WAvg,DR17,1.1666,0.0452,12.3197,0.2143,2.3212,0.0038,4443.5645,39.7047,2.3328,0.058,0.1008,0.058,0.0415,0.022,RGB,7.3036,0.8692,-0.7662,4442.795,12.707458,56.680946
6519843,4518.1606,101.58422,4535.7188,11.968565,RGB,WAvg,DR17,1.1852,0.0497,11.1027,0.2079,2.4206,0.0047,4535.7188,53.8396,2.3903,0.058,-0.0993,0.058,0.1714,0.022,RGB,6.3485,0.8543,-0.7013,4796.48,10.3928175,51.50529
6520037,4632.3594,106.30747,4606.204,12.849433,RGB,WAvg,DR17,1.3846,0.058,11.8601,0.2219,2.4309,0.0048,4606.204,56.343,2.2801,0.058,-0.051,0.058,0.0272,0.022,RGB,3.7224,0.4028,-0.3562,4943.0,11.50284,71.165146
6521094,4583.078,76.01859,4554.55,8.109877,RGB,WAvg,DR17,1.6802,0.0705,11.1921,0.2095,2.5672,0.0041,4554.55,40.2899,2.4652,0.058,0.2685,0.058,0.0031,0.022,RGB,2.4032,0.2192,-0.1827,4575.7334,10.82019,46.23889
6521522,4623.953,86.9147,4619.521,8.642658,RGB,WAvg,DR17,1.0778,0.0416,6.4723,0.1123,2.8502,0.004,4619.521,46.0648,2.8143,0.058,0.0168,0.058,0.084,0.022,RGB,9.1773,1.3338,-1.0903,4774.517,6.6888175,20.946486
6521563,4778.102,108.14971,4767.241,13.737596,RGB,WAvg,DR17,1.3731,0.0573,10.5809,0.1975,2.5278,0.0048,4767.241,57.3193,2.5004,0.058,-0.266,0.058,0.0542,0.022,RGB,3.3117,0.3771,-0.3006,4933.75,9.235784,45.535564
6521571,4714.572,102.03055,4685.5444,14.756224,RGB,WAvg,DR17,1.2862,0.0495,10.1696,0.1762,2.534,0.0044,4685.5444,54.0762,2.6244,0.058,-0.217,0.058,0.0494,0.022,RGB,4.18,0.4289,-0.368,4914.5,9.330065,45.748978
6522489,4978.9043,110.81555,4958.854,14.438937,RGB,WAvg,DR17,1.5461,0.0643,5.7673,0.1074,3.1071,0.0047,4958.854,58.7322,3.0347,0.058,-0.0068,0.058,0.0041,0.022,RGB,2.6192,0.2594,-0.2219,4931.49,5.6858077,17.22629
6522553,4656.3716,79.598946,4634.238,9.217191,RGB,WAvg,DR17,1.2573,0.0526,8.7463,0.1636,2.6556,0.0041,4634.238,42.1874,2.5364,0.058,0.0832,0.058,0.0096,0.022,RGB,5.5084,0.6301,-0.5261,4804.0063,7.719284,28.593218
6522643,4885.6216,116.415245,4906.422,16.551561,RGB,WAvg,DR17,0.9753,0.0398,6.2025,0.1138,2.8438,0.0048,4906.422,61.7001,2.7619,0.058,-0.6923,0.058,0.2519,0.022,RGB,8.5062,1.3793,-1.101,4905.75,7.1395206,26.598337
6525916,4769.973,99.986084,4724.13,13.955522,RGB,WAvg,DR17,1.0791,0.0415,8.8417,0.1531,2.5796,0.0043,4724.13,52.9926,2.5027,0.058,-0.3314,0.058,0.0969,0.022,RGB,7.1697,0.9813,-0.817,4771.53,9.647038,43.462353
6526417,4608.2725,85.49017,4599.6704,8.186642,RGB,WAvg,DR17,1.0738,0.0415,7.2398,0.1256,2.7513,0.004,4599.6704,45.3098,2.6915,0.058,-0.0063,0.058,0.1047,0.022,RGB,9.3697,1.4011,-1.1831,4696.8335,6.3610215,17.740631
6531329,4891.741,85.59039,4862.131,8.226423,RGB,WAvg,DR17,1.4034,0.5827,4.8036,0.928,3.2238,0.0286,4862.131,45.3629,3.4001,0.058,0.1706,0.058,0.0256,0.022,RGB,4.0766,9.8676,-2.3553,4913.91,3.0762384,4.9709973
6545653,4609.8916,82.10822,4646.9336,7.940257,RGB,WAvg,DR17,1.3453,0.2737,12.5224,1.1798,2.3699,0.0148,4646.9336,43.5174,2.4195,0.058,-0.3603,0.058,0.2296,0.022,RGB,3.5636,2.5576,-1.3062,4435.9053,11.579775,46.7761
6546685,4985.9355,96.595055,4949.2637,10.811625,RGB,WAvg,DR17,1.6064,0.0615,5.762,0.0995,3.1245,0.0041,4949.2637,51.1954,3.0447,0.058,-0.0598,0.058,0.0424,0.022,RGB,2.2765,0.1981,-0.1695,4897.385,4.8898582,12.392079
6547007,4748.612,89.14319,4787.878,9.615774,RGB,WAvg,DR17,0.9493,0.036,9.2294,0.1579,2.4856,0.0039,4787.878,47.2459,2.4916,0.058,-0.7049,0.058,0.2422,0.022,RGB,9.4051,1.43,-1.1012,4809.797,8.261556,32.9098
6549767,4681.917,83.457054,4694.532,8.096263,RGB,WAvg,DR17,1.5823,0.0661,13.411,0.2506,2.381,0.0042,4694.532,44.2322,2.337,0.058,-0.2907,0.058,0.0579,0.022,RGB,2.0846,0.2053,-0.1654,4656.95,10.753665,49.002033
6549975,4873.7173,97.79541,4853.261,11.455362,RGB,WAvg,DR17,1.5804,0.0658,6.8903,0.1285,2.9621,0.0045,4853.261,51.8316,2.9687,0.058,0.0691,0.058,0.0145,0.022,RGB,2.5785,0.2579,-0.2095,4826.245,6.1653557,18.58012
6550823,4639.1357,83.23187,4658.311,8.095969,RGB,WAvg,DR17,0.9726,0.037,8.5428,0.1464,2.5643,0.0039,4658.311,44.1129,2.596,0.058,-0.4045,0.058,0.2313,0.022,RGB,10.3331,1.4735,-1.2253,4846.0977,7.2976017,26.462063
6550918,4596.6553,84.10199,4590.3784,8.110695,RGB,WAvg,DR17,1.6436,0.5915,10.8719,1.8392,2.5829,0.0233,4590.3784,44.5741,2.6113,0.058,0.0994,0.058,0.0342,0.022,RGB,2.3633,2.9213,-1.1167,4429.25,9.738947,32.88815
6551391,4705.188,96.54017,4678.3604,10.779346,RGB,WAvg,DR17,1.2048,0.0464,8.63,0.1496,2.6487,0.0042,4678.3604,51.1663,2.6482,0.058,-0.0355,0.058,0.0447,0.022,RGB,5.9745,0.6426,-0.5691,4440.3335,9.546019,31.915495
6579495,4761.2656,83.9959,4761.4526,8.092668,RGB,WAvg,DR17,1.088,0.0418,6.5582,0.1135,2.8429,0.0039,4761.4526,44.5178,2.8312,0.058,-0.0785,0.058,0.0175,0.022,RGB,8.0233,1.1038,-0.9474,4768.935,6.527813,19.857096
6579968,4623.0205,92.92025,4599.188,9.928782,RGB,WAvg,DR17,1.5506,0.065,10.0615,0.1882,2.625,0.0045,4599.188,49.2477,2.5292,0.058,0.2223,0.058,0.0305,0.022,RGB,3.0726,0.3034,-0.2589,4696.0,9.23959,37.403515
6583709,4442.6006,87.23661,4413.129,9.346374,RGB,WAvg,DR17,1.376,0.3133,11.8189,1.2521,2.4314,0.0161,4413.129,46.2354,2.3582,0.058,0.212,0.058,0.0518,0.022,RGB,4.5703,3.8068,-1.8586,4452.135,11.707868,48.5203
6584430,4392.52,74.21263,4383.68,6.110375,RGB,WAvg,DR17,1.6319,0.32,19.7598,1.7829,2.0481,0.0148,4383.68,39.3327,2.0984,0.058,-0.0254,0.058,-0.0037,0.022,RGB,2.2112,1.1484,-0.6864,4446.0273,17.266932,104.95752
6584555,4754.478,89.68829,4705.0786,11.141724,RGB,WAvg,DR17,1.2027,0.0463,4.9041,0.085,3.1388,0.004,4705.0786,47.5348,3.0299,0.058,0.3799,0.058,-0.0224,0.022,RGB,7.3428,0.856,-0.7332,4793.7837,4.2441974,8.570371
6585451,4435.0757,76.01199,4429.0176,8.500387,RGB,WAvg,DR17,1.4415,0.3149,16.2282,1.6317,2.1693,0.0164,4429.0176,40.2864,2.1536,0.058,-0.1298,0.058,0.0643,0.022,RGB,3.1608,2.1817,-1.2072,4511.21,13.623279,69.251656
6585816,4601.3105,84.95757,4573.9414,10.684812,RGB,WAvg,DR17,1.546,0.0597,9.1861,0.1594,2.7027,0.004,4573.9414,45.0275,2.685,0.058,0.3149,0.058,0.0505,0.022,RGB,3.2694,0.2906,-0.2507,4689.5,8.698625,32.968716
6586793,4584.896,80.18825,4601.2334,7.39715,RGB,WAvg,DR17,1.5793,0.3164,15.3967,1.4249,2.2571,0.0148,4601.2334,42.4998,2.1695,0.058,-0.2103,0.058,0.0397,0.022,RGB,2.1871,1.2209,-0.6793,4717.1636,12.617695,71.01965
6587053,4632.097,88.32358,4634.4937,9.079667,RGB,WAvg,DR17,1.0643,0.0446,7.0494,0.1318,2.7706,0.0043,4634.4937,46.8115,2.7224,0.058,0.0508,0.058,0.0769,0.022,RGB,9.9218,1.5758,-1.362,4889.6665,6.49139,21.701368
6587245,4613.7456,79.58611,4615.448,7.1965446,RGB,WAvg,DR17,1.9059,0.0736,16.397,0.2844,2.2848,0.0038,4615.448,42.1806,2.2715,0.058,-0.0547,0.058,-0.0197,0.022,RGB,1.347,0.0942,-0.0767,4635.795,15.479386,99.7009
6587665,4730.884,96.46231,4725.598,11.255487,RGB,WAvg,DR17,1.1286,0.0434,8.4681,0.1467,2.6368,0.0042,4725.598,51.125,2.6509,0.058,-0.1756,0.058,0.0687,0.022,RGB,6.8474,0.8516,-0.7203,4788.27,7.263176,24.984022
6590195,4743.235,94.021935,4724.269,10.129412,RGB,WAvg,DR17,1.2929,0.054,6.2711,0.1171,2.9567,0.0044,4724.269,49.8316,2.9833,0.058,0.189,0.058,-0.0001,0.022,RGB,5.3097,0.6086,-0.5038,4766.643,6.3367577,18.67581
6590363,4554.347,77.562996,,,RGB,WAvg,DR16,1.2092,0.0467,11.5585,0.2007,2.3937,0.0038,4554.347,41.1084,2.4653,0.058,0.0389,0.058,-0.0253,0.022,RGB,5.9889,0.6923,-0.6196,4613.66,11.902221,57.827324
6591027,4653.1875,82.79566,4641.056,7.8170376,RGB,WAvg,DR17,1.3971,0.0539,9.3573,0.1622,2.6427,0.0039,4641.056,43.8817,2.6528,0.058,0.1312,0.058,0.0038,0.022,RGB,4.0132,0.4798,-0.3113,4710.9253,9.307523,38.44039
6592034,4799.363,91.38087,4815.9697,10.481088,RGB,WAvg,DR17,1.0131,0.0389,4.8197,0.0834,3.0794,0.004,4815.9697,48.4319,3.0874,0.058,-0.2325,0.058,0.2406,0.022,RGB,10.2491,1.551,-1.2673,5005.965,4.5684276,11.808082
6593623,4619.0693,79.6986,4610.6167,7.145988,RGB,WAvg,DR17,1.2659,0.0489,10.7505,0.1865,2.4782,0.0038,4610.6167,42.2403,2.4794,0.058,-0.0409,0.058,0.0188,0.022,RGB,4.952,0.5305,-0.4837,4767.3022,9.637162,43.219902
6604751,4765.196,113.129295,4765.8975,15.399741,RGB,WAvg,DR17,1.3247,0.0553,10.2464,0.1913,2.5403,0.0049,4765.8975,59.9585,2.5667,0.058,-0.222,0.058,0.0142,0.022,RGB,3.7751,0.3958,-0.3744,4906.925,9.963817,51.854183
6605413,4461.5166,75.13972,4450.729,6.2916074,RGB,WAvg,DR17,1.1285,0.0474,12.3095,0.2308,2.3071,0.0041,4450.729,39.8241,2.2452,0.058,0.0362,0.058,0.044,0.022,RGB,7.8295,1.1276,-0.9445,4433.9634,11.999142,50.137596
6606484,4844.4736,92.12516,4806.3467,9.684225,RGB,WAvg,DR17,1.3764,0.0574,4.8955,0.0914,3.1989,0.0044,4806.3467,48.8263,3.0685,0.058,0.259,0.058,0.0076,0.022,RGB,4.5053,0.4786,-0.3483,4759.38,4.959467,11.37015
6606669,4571.977,81.1068,4539.291,11.149845,RGB,WAvg,DR17,1.2737,0.2782,12.5826,1.2651,2.3414,0.0164,4539.291,42.9866,2.2534,0.058,-0.0145,0.058,0.0256,0.022,RGB,4.9637,4.6095,-2.0182,4596.92,12.680349,64.68818
6607484,4522.581,77.84039,4519.6025,6.8372808,RGB,WAvg,DR17,1.2515,0.0525,14.2312,0.2665,2.2235,0.0041,4519.6025,41.2554,2.2151,0.058,-0.1129,0.058,0.034,0.022,RGB,4.9165,0.5896,-0.5019,4790.0,11.490375,62.618862
6610188,4762.497,82.58263,4746.982,7.7177205,RGB,WAvg,DR17,1.8766,0.0722,10.5172,0.1821,2.6694,0.0038,4746.982,43.7688,2.7377,0.058,0.0712,0.058,-0.0106,0.022,RGB,1.5097,0.1128,-0.0968,4744.88,10.076684,46.369335
6612102,4761.332,82.95262,4725.9214,7.771235,RGB,WAvg,DR17,1.1165,0.043,5.218,0.0904,3.0526,0.0039,4725.9214,43.9649,3.0183,0.058,0.0829,0.058,0.0535,0.022,RGB,8.318,1.1739,-0.9271,4903.0,4.814921,12.07037
6612265,4424.595,78.49435,4412.9434,7.0577807,RGB,WAvg,DR17,1.2978,0.0546,12.97,0.2433,2.3229,0.0042,4412.9434,41.602,2.2926,0.058,0.1925,0.058,0.0333,0.022,RGB,5.4024,0.6278,-0.5167,4329.1426,13.664508,59.08677
6612293,4747.2754,83.98813,4745.7437,8.118241,RGB,WAvg,DR17,1.5796,0.0608,11.1441,0.1929,2.5438,0.0039,4745.7437,44.5137,2.5123,0.058,-0.1409,0.058,0.023,0.022,RGB,2.2796,0.1999,-0.1625,4738.5366,10.264609,47.85822
6612480,4806.424,90.95788,4804.0986,9.064001,RGB,WAvg,DR17,1.1472,0.0478,8.3383,0.1556,2.6573,0.0043,4804.0986,48.2077,2.6357,0.058,-0.4108,0.058,0.1162,0.022,RGB,5.4704,0.7649,-0.6145,5057.0,7.254254,31.006449
6612933,4634.1377,83.27792,4636.9688,7.7123327,RGB,WAvg,DR17,1.1699,0.049,11.9578,0.2236,2.3488,0.0042,4636.9688,44.1373,2.3324,0.058,-0.2718,0.058,0.0766,0.022,RGB,5.534,0.7304,-0.5988,4915.3335,11.219245,66.19633
6615504,4664.7886,79.54093,4635.328,7.0090914,RGB,WAvg,DR17,1.2533,0.0483,8.5306,0.1479,2.6759,0.0038,4635.328,42.1567,2.6357,0.058,0.1164,0.058,0.0081,0.022,RGB,5.7279,0.5828,-0.4892,4734.2373,8.3239355,31.358274
6620507,5238.2856,114.32199,5259.778,17.824726,RGB,WAvg,DR17,1.8491,0.0703,5.7737,0.0994,3.1839,0.0044,5259.778,60.5907,3.2687,0.058,-0.2827,0.058,0.2081,0.022,RGB,1.3835,0.1057,-0.0919,4998.5474,5.900202,19.579594
6620987,4527.262,78.19209,4532.9805,7.7371497,RGB,WAvg,DR17,1.1753,0.0455,13.6111,0.2364,2.2353,0.0038,4532.9805,41.4418,2.3028,0.058,-0.1376,0.058,0.0622,0.022,RGB,6.0129,0.7636,-0.6081,4596.5176,12.113687,59.015095
6628948,5053.8496,111.27994,4984.7856,14.194904,RGB,WAvg,DR17,1.5619,0.6158,6.4701,1.218,3.0116,0.0224,4984.7856,58.9784,3.0928,0.058,0.066,0.058,-0.0096,0.022,RGB,2.6451,4.3195,-1.3555,4906.0,6.5908117,22.671629
6629177,4645.426,81.45507,4653.4097,7.799544,RGB,WAvg,DR17,1.0923,0.0457,8.4822,0.1586,2.6211,0.0042,4653.4097,43.1712,2.6239,0.058,-0.1786,0.058,0.0852,0.022,RGB,7.6252,1.132,-0.9333,4800.17,7.5002823,26.907688
6630816,5041.5054,108.83647,4999.789,13.907333,RGB,WAvg,DR17,1.458,0.0606,5.0771,0.0945,3.1923,0.0047,4999.789,57.6833,3.1024,0.058,-0.1224,0.058,0.0349,0.1044,RGB,2.9537,0.3357,-0.2836,4967.0,4.1219816,9.317159
6631489,4608.2993,78.74368,4595.6895,6.922799,RGB,WAvg,DR17,1.6747,0.0647,16.6693,0.2892,2.2122,0.0038,4595.6895,41.7342,2.2703,0.058,0.0427,0.058,-0.005,0.022,RGB,2.0879,0.1691,-0.1209,4613.66,16.888113,116.423164
6633766,4797.2974,94.174446,,,RGB,WAvg,DR16,1.3792,0.053,5.6131,0.0971,3.081,0.0041,4797.2974,49.9125,3.1314,0.058,0.349,0.058,-0.0058,0.022,RGB,4.675,0.4683,-0.3305,4423.0,6.144707,13.018617
6635453,4535.5684,74.496376,4499.3794,6.1332164,RGB,WAvg,DR17,1.5433,0.0648,10.6029,0.1986,2.5773,0.0041,4499.3794,39.4831,2.5312,0.058,0.3346,0.058,0.0386,0.022,RGB,3.2993,0.3253,-0.2679,4229.15,12.372008,44.115116
6664516,4584.126,91.44237,4583.017,10.286028,RGB,WAvg,DR17,1.1082,0.0464,8.6718,0.1623,2.6082,0.0045,4583.017,48.4645,2.53,0.058,-0.0522,0.058,0.1265,0.022,RGB,7.9442,1.1451,-0.9916,4770.24,7.318864,24.988665
6664533,4591.078,85.17073,4567.201,8.560384,RGB,WAvg,DR17,1.1466,0.0443,7.9396,0.1378,2.6996,0.004,4567.201,45.1405,2.6952,0.058,0.1778,0.058,0.0577,0.022,RGB,8.1497,1.0222,-0.8492,4621.53,7.923526,25.803267
6665058,4695.7095,82.87391,4686.953,7.7575917,RGB,WAvg,DR17,1.0284,0.0396,5.7315,0.0993,2.9354,0.0039,4686.953,43.9232,2.9324,0.058,-0.1387,0.058,0.1938,0.022,RGB,10.2781,1.4749,-1.2491,4701.6475,5.7135615,14.37172
6675419,4678.5576,98.7831,4684.146,14.208041,RGB,WAvg,DR17,1.1649,0.0487,9.6979,0.1812,2.5322,0.0046,4684.146,52.355,2.5722,0.058,-0.206,0.058,0.0706,0.022,RGB,5.7671,0.7531,-0.6673,4877.3,8.7828865,39.326656
6676125,4895.3125,93.034195,4885.6416,10.89757,RGB,WAvg,DR17,1.0121,0.0421,4.4869,0.0837,3.1411,0.0043,4885.6416,49.3081,3.0866,0.058,-0.3008,0.058,0.13,0.022,RGB,9.2344,1.4652,-1.258,4861.62,4.40439,9.763157
6676597,4836.1646,96.68482,4834.2925,11.374918,RGB,WAvg,DR17,1.1739,0.0451,7.6424,0.1322,2.743,0.0042,4834.2925,51.243,2.7166,0.058,-0.3716,0.058,0.1006,0.022,RGB,5.1082,0.6175,-0.511,4872.4233,8.450362,36.259796
6677205,4532.6772,80.127785,4524.0356,7.3194494,RGB,WAvg,DR17,1.1505,0.0483,9.5021,0.1779,2.5447,0.0042,4524.0356,42.4677,2.4847,0.058,0.1552,0.058,0.0322,0.022,RGB,7.8851,1.0956,-0.8831,4624.8047,9.598511,37.973095
6677306,4485.0396,79.767494,4477.4634,7.214422,RGB,WAvg,DR17,1.1813,0.0496,11.522,0.2159,2.3863,0.0042,4477.4634,42.2768,2.3221,0.058,0.1036,0.058,0.0435,0.022,RGB,6.9877,0.9389,-0.7593,4675.2,9.959092,42.690872
